"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.nums","Answer.nums","Answer.surveycode","Approve","Reject"
"3FJ2RVH25ZD4D0FFP5PRJKGY0L629N","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","30OG32W0SVIKK2SJ918ZR6GVJ0QNEW","AU01P6YB9J5JX","Approved","Tue Dec 14 14:16:34 PST 2021","Tue Dec 14 14:44:41 PST 2021","Fri Dec 17 14:44:41 PST 2021","Tue Dec 14 23:06:00 PST 2021","","","1687","100% (1/1)","100% (1/1)","100% (1/1)","1","1","Mqv5hZTM3T7U1yB96K6ido"
"3FJ2RVH25ZD4D0FFP5PRJKGY0L629N","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","38JBBYETQPHYYUIDRWT3SXAVSJV4EI","A3D3X3OH3EXBTM","Approved","Tue Dec 14 14:13:39 PST 2021","Tue Dec 14 14:16:58 PST 2021","Fri Dec 17 14:16:58 PST 2021","Tue Dec 14 23:06:00 PST 2021","","","199","100% (1/1)","100% (1/1)","100% (1/1)","1","1","Mqv-Y_syoS0tiOzPCkIido"
"3FJ2RVH25ZD4D0FFP5PRJKGY0L629N","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3DPNQGW4LMMULFPYLEA5G9IIBL146R","A3F51C49T9A34D","Approved","Tue Dec 14 13:43:08 PST 2021","Tue Dec 14 14:17:19 PST 2021","Fri Dec 17 14:17:19 PST 2021","Tue Dec 14 23:06:00 PST 2021","","","2051","100% (3/3)","100% (2/2)","100% (1/1)","1","1","Mqv-g5s5Nay8t0O5Axhido"
"3FJ2RVH25ZD4D0FFP5PRJKGY0L629N","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3SKRO2GZ72YKSVD400L4SUGX0WBK1Z","AIUKV0KVALMY6","Approved","Tue Dec 14 13:46:56 PST 2021","Tue Dec 14 13:50:05 PST 2021","Fri Dec 17 13:50:05 PST 2021","Tue Dec 14 23:06:00 PST 2021","","","189","100% (1/1)","100% (1/1)","100% (1/1)","1","1","MquuSpXXsUdbkZvhfMZido"
"3FJ2RVH25ZD4D0FFP5PRJKGY0L629N","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3TXMY6UCAFVQQ1LXT2UL5CBX309CQQ","A3N6DWJC7P3HSI","Approved","Tue Dec 14 15:43:21 PST 2021","Tue Dec 14 15:53:01 PST 2021","Fri Dec 17 15:53:01 PST 2021","Tue Dec 14 23:06:00 PST 2021","","","580","100% (1/1)","100% (1/1)","100% (1/1)","1","1","MqvLKZ4NNf6u2DpO-wwido"
"3INZSNUD80XRGADVMU98F372XCV9D3","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","374TNBHA8C23T4M2PUCA233G6NBQYU","A324VBRLXHG5IB","Approved","Tue Dec 14 13:42:03 PST 2021","Tue Dec 14 13:46:17 PST 2021","Fri Dec 17 13:46:17 PST 2021","Tue Dec 14 23:06:01 PST 2021","","","254","100% (2/2)","100% (1/1)","100% (1/1)","2","2","MqutQNR_oe6-MjYOApUido"
"3INZSNUD80XRGADVMU98F372XCV9D3","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3907X2AHF1CSS7SGWWQQTUC1MCY2P2","A39VVWV1GHLMFD","Approved","Tue Dec 14 14:00:11 PST 2021","Tue Dec 14 14:13:30 PST 2021","Fri Dec 17 14:13:30 PST 2021","Tue Dec 14 23:06:01 PST 2021","","","799","100% (4/4)","100% (3/3)","100% (2/2)","2","2","Mquzxoujx9g49Rk7frFido"
"3INZSNUD80XRGADVMU98F372XCV9D3","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3EQHHY4HQTZEERI4BW21XS1L5W6G5J","A150MDVC0C92OT","Approved","Tue Dec 14 14:18:51 PST 2021","Tue Dec 14 14:22:47 PST 2021","Fri Dec 17 14:22:47 PST 2021","Tue Dec 14 23:06:00 PST 2021","","","236","100% (2/2)","100% (1/1)","100% (1/1)","2","2","Mqv0qh5US1UvvLbYi8Uido"
"3INZSNUD80XRGADVMU98F372XCV9D3","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3H8DHMCCWAIEKQTGGT5ZTWH6PTEDKI","A3T8THFPERMABH","Approved","Tue Dec 14 13:43:23 PST 2021","Tue Dec 14 13:46:52 PST 2021","Fri Dec 17 13:46:52 PST 2021","Tue Dec 14 23:06:01 PST 2021","","","209","100% (1/1)","100% (1/1)","100% (1/1)","2","2","Mqutbq2RW3L4ZlETf5Lido"
"3INZSNUD80XRGADVMU98F372XCV9D3","3GWVV0PYXYPTGM94XD8RVXPHI3AMZ1","A quick packman style game - one time only","A quick packman style game - one time only","game, simple, learning, RL, quick, packman","$0.30","Tue Dec 14 13:40:20 PST 2021","5","BatchId:4631749;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 21 13:40:20 PST 2021","","","3QRYMNZ7FZOM9LAGZWXUQSGWMA5TNK","A5BMKZRGHNSRT","Approved","Tue Dec 14 13:40:54 PST 2021","Tue Dec 14 13:42:42 PST 2021","Fri Dec 17 13:42:42 PST 2021","Tue Dec 14 23:06:01 PST 2021","","","108","100% (2/2)","100% (1/1)","100% (1/1)","2","2","Mqut2QquiqnqTemDhPlido"
